Speed_X,Speed_Y,Speed_Z,Speed_R,positioing_error_X,positioing_error_Y,acceleration_X,acceleration_Y,acceleration_Z,acceleration_R,visual_error_X,visual_error_Y,fit_error_X,fit_error_Y,vibration_X,vibration_Z,noise_X,PLC_step,absolute_position_X,absolute_position_Y,offset_X,offset_Y,offset_R,Grating_feedback_X,Grating_feedback_Y,setting_red_circle_X,setting_red_circle_Y,setting_blue_circle_X,setting_blue_circle_Y,setting_yellow_square_X,setting_yellow_square_Y,setting_blue_square_X,setting_blue_square_Y,visual_scanning_pixel_coordinate_X,visual_scanning_pixel_coordinate_Y,visual_setting_pixel_coordinate_X,visual_setting_pixel_coordinate_Y,visual_scanning_world_coordinate_X,visual_scanning_world_coordinate_Y,creation_date,x_release_coordinate_PLC,y_release_coordinate_PLC
0,-80,0,0,-0.104797363,-0.049995422,4950,1200,855,0,0,0,0,0,4,32,81.6,1.2,230.7,28.5,-51,-11.5,1,230.8,100.2,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,1042.823,1371.477,0,0,26.517,24.886,1779172861.27,0,0
0,-80,0,0,-0.104797363,-0.049995422,4950,1200,855,0,0,0,0,0,4,32,81.6,1.2,230.7,28.5,-51,-11.5,1,230.8,100.2,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,1847.956,1039.392,0,0,-27.41,2.336,1779172861.28,0,0
0,-80,0,0,-0.104797363,-0.040000916,4950,1200,855,0,0,0,0,0,4,32,81.6,1.2,230.7,28.5,-51,-11.5,1,230.8,90.9,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172861.337,0,0
0,-80,0,0,-0.104797363,0.01000213623046875,4950,1200,855,0,0,0,0,0,4,32,81.6,1.2,230.7,28.5,-51,-11.5,1,230.8,81.8,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172861.45,0,0
0,-80,0,0,-0.104797363,0.0200042724609375,4950,1200,855,0,0,0,0,0,4,32,81.6,1.2,230.7,28.5,-51,-11.5,1,230.8,73,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172861.56,0,0
0,-80,0,0,-0.104797363,0.01000213623046875,4950,1200,855,0,0,0,0,0,4,32,81.6,1.2,230.7,28.5,-51,-11.5,1,230.8,64.1,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172861.673,0,0
0,-80,0,0,-0.104797363,-0.009998322,4950,1200,855,0,0,0,0,0,4,32,75.1,1.2,230.7,28.5,-51,-11.5,1,230.8,55.2,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172861.783,0,0
0,-80,0,0,-0.104797363,-0.009998322,4950,1200,855,0,0,0,0,0,2,4,75.1,1.2,230.7,28.5,-51,-11.5,1,230.8,45.4,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172861.91,0,0
0,-76.1111145,0,0,-0.104797363,0.029998779296875,4950,1200,855,0,0,0,0,0,2,4,75.1,1.2,230.7,28.5,-51,-11.5,1,230.8,35.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172862.03,0,0
0,-29.6875,0,0,-0.104797363,0,4950,1200,855,0,0,0,0,0,2,4,75.1,1.2,230.7,28.5,-51,-11.5,1,230.8,29.7,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172862.14,0,0
0,0,0,0,-0.104797363,-0.010000229,4950,1200,855,0,0,0,0,0,2,4,75.1,1.3,112.9,28.5,-51,-11.5,1,230.8,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172862.253,0,0
0,0,0,0,-0.104797363,-0.010000229,4950,1200,855,0,0,0,0,0,2,4,75.1,1.3,112.9,28.5,-51,-11.5,1,NaN,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172862.373,0,0
0,0,0,0,-0.104797363,-0.010000229,4950,1200,855,0,0,0,0,0,2,4,75.1,1.3,112.9,28.5,-51,-11.5,1,NaN,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172862.373,0,0
0,0,0,0,-0.104797363,-0.010000229,4950,1200,855,0,0,0,0,0,2,4,75.1,1.3,112.9,28.5,-51,-11.5,1,230.8,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172862.483,0,0
0,0,0,0,-0.104797363,-0.010000229,4950,1200,855,0,0,0,0,0,2,4,75.1,1.3,112.9,28.5,-51,-11.5,1,230.8,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172862.597,0,0
-64.44444275,0,0,0,-0.790008545,-0.010000229,4950,1200,855,0,0,0,0,0,2,4,75.1,1.3,112.9,28.5,-51,-11.5,1,228.7,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172862.717,0,0
-80,0,0,0,-1,-0.010000229,4950,1200,855,0,0,0,0,0,2,4,75.1,1.3,112.9,28.5,-51,-11.5,1,220.3,NaN,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172862.827,0,0
-80,0,0,0,-0.959991455,-0.010000229,4950,1200,855,0,0,0,0,0,2,4,75.1,1.3,112.9,28.5,-51,-11.5,1,211.4,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172862.937,0,0
-80,0,0,0,-0.959991455,-0.010000229,4950,1200,855,0,0,0,0,0,2,11,76.2,1.3,112.9,28.5,-51,-11.5,1,211.4,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,1074.478,1024.502,0,0,24.519,1.511,1779172863.05,0,0
-80,0,0,0,-0.959991455,-0.010000229,4950,1200,855,0,0,0,0,0,2,11,76.2,1.3,112.9,28.5,-51,-11.5,1,211.4,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172863.053,0,0
-80,0,0,0,-0.979995728,-0.010000229,4950,1200,855,0,0,0,0,0,2,11,76.2,1.3,112.9,28.5,-51,-11.5,1,202.5,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172863.06,0,0
-80,0,0,0,-0.949996948,-0.010000229,4950,1200,855,0,0,0,0,0,6,11,76.2,1.3,112.9,28.5,-51,-11.5,1,191.7,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172863.273,0,0
-80,0,0,0,-0.970001221,-0.010000229,4950,1200,855,0,0,0,0,0,6,11,76.2,1.3,112.9,28.5,-51,-11.5,1,175.5,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172863.393,0,0
-80,0,0,0,-0.949996948,-0.010000229,4950,1200,855,0,0,0,0,0,6,11,76.2,1.3,112.9,28.5,-51,-11.5,1,165.4,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172863.51,0,0
-80,0,0,0,-0.899993896,-0.010000229,4950,1200,855,0,0,0,0,0,6,11,76.2,1.3,112.9,28.5,-51,-11.5,1,156.5,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172863.623,0,0
-80,0,0,0,-1,-0.010000229,4950,1200,855,0,0,0,0,0,6,11,76.2,1.3,112.9,28.5,-51,-11.5,1,147.6,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172863.733,0,0
-80,0,0,0,-1.020004272,-0.010000229,4950,1200,855,0,0,0,0,0,6,11,76.2,1.3,112.9,28.5,-51,-11.5,1,138.9,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172863.847,0,0
-80,0,0,0,-0.989990234,-0.010000229,4950,1200,855,0,0,0,0,0,6,11,76.2,1.3,112.9,28.5,-51,-11.5,1,129,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172863.967,0,0
-78.453125,0,0,0,-0.980003357,-0.010000229,4950,1200,855,0,0,0,0,0,6,11,76.2,1.3,112.9,28.5,-51,-11.5,1,120.2,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172864.077,0,0
-25.79166603,0,0,0,-0.38999939,-0.010000229,4950,1200,855,0,0,0,0,0,6,11,83.4,1.3,112.9,28.5,-51,-11.5,1,113.9,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172864.19,0,0
0,0,0,0,-0.076797485,-0.010000229,4950,1200,855,0,0,0,0,0,6,9,83.4,1.4,0,0,-51,-11.5,1,113,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172864.313,0,0
0,0,0,0,-0.076797485,-0.010000229,4950,1200,855,0,0,0,0,0,6,9,83.4,1.4,0,0,-51,-11.5,1,113,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172864.44,0,0
0,0,0,0,-0.076797485,-0.010000229,4950,1200,855,0,0,0,0,0,6,9,83.4,1.4,0,0,-51,-11.5,1,113,28.5,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172864.56,0,0
-10.97222233,-10.24305534,0,0,-0.199996948,-0.010000229,4950,1200,855,0,0,0,0,0,6,9,83.4,1.4,0,0,-51,-11.5,1,112.9,28.3,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172864.67,0,0
-80,-45,0,0,-0.900001526,0.04000091552734375,4950,1200,855,0,0,0,0,0,6,9,83.4,1.4,0,0,-51,-11.5,1,107.4,25.3,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172864.787,0,0
-80,-80,0,0,-0.930000305,-0.01999855,4950,1200,855,0,0,0,0,0,6,9,83.4,1.4,0,0,-51,-11.5,1,97,16.1,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172864.903,0,0
-80,-77.8125,0,0,-0.959999084,-0.039999962,4950,1200,855,0,0,0,0,0,6,9,83.4,1.4,0,0,-51,-11.5,1,89,8.1,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172865.013,0,0
-80,-77.8125,0,0,-0.959999084,-0.039999962,4950,1200,855,0,0,0,0,0,6,9,83.4,1.4,0,0,-51,-11.5,1,89,8.1,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,1487.674,1081.246,0,0,-3.24,5.238,1779172865.063,0,0
-80,-77.8125,0,0,-0.959999084,-0.039999962,4950,1200,855,0,0,0,0,0,6,9,83.4,1.4,0,0,-51,-11.5,1,89,8.1,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172865.07,0,0
-80,-29.6875,0,0,-0.980003357,0.009999990463256836,4950,1200,855,0,0,0,0,0,6,9,83.4,1.4,0,0,-51,-11.5,1,79.4,1.4,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172865.127,0,0
-80,0,0,0,-0.949996948,-0.01,4950,1200,855,0,0,0,0,0,6,9,83.4,1.4,0,0,-51,-11.5,1,70.1,0,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172865.247,0,0
-80,0,0,0,-0.92999649,-0.01,4950,1200,855,0,0,0,0,0,6,9,83.4,1.4,0,0,-51,-11.5,1,61.2,0,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172865.36,0,0
-80,0,0,0,-0.950000763,-0.01,4950,1200,855,0,0,0,0,0,6,7,83.2,1.4,0,0,-51,-11.5,1,51.3,0,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172865.483,0,0
-80,0,0,0,-0.919998169,-0.01,4950,1200,855,0,0,0,0,0,1,7,83.2,1.4,0,0,-51,-11.5,1,41.4,0,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172865.607,0,0
-80,0,0,0,-0.929998398,-0.01,4950,1200,855,0,0,0,0,0,1,7,83.2,1.4,0,0,-51,-11.5,1,32.6,0,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172865.72,0,0
-80,0,0,0,-0.88999939,-0.01,4950,1200,855,0,0,0,0,0,1,7,83.2,1.4,0,0,-51,-11.5,1,23.7,0,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172865.83,0,0
-80,0,0,0,-0.949999809,-0.01,4950,1200,855,0,0,0,0,0,1,7,83.2,1.4,0,0,-51,-11.5,1,3293,0,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172865.953,0,0
-69.01041412,0,0,0,-0.849999905,-0.01,4950,1200,855,0,0,0,0,0,1,7,83.2,1.4,0,0,-51,-11.5,1,5.1,0,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172866.063,0,0
-11.546875,0,0,0,-0.199999988,-0.01,4950,1200,855,0,0,0,0,0,1,7,83.2,1.4,0,0,-51,-11.5,1,0.2,0,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172866.183,0,0
0,0,0,0,-0.079999998,-0.01,4950,1200,855,0,0,0,0,0,1,7,83.2,1.4,0,0,-51,-11.5,1,0.1,0,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172866.297,0,0
0,0,0,0,-0.079999998,-0.01,4950,1200,855,0,0,0,0,0,1,7,83.2,2.1,106.2,120.6,-51,-11.5,1,0.1,0,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172866.403,0,0
55.69444274902344,21.90972137451172,0,0,0.5499999523162842,0,4950,1200,855,0,0,0,0,0,1,7,83.2,2.1,106.2,120.6,-51,-11.5,1,1.8,1.2,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172866.52,0,0
80,73.92361450195312,0,0,0.8000001907348633,0,4950,1200,855,0,0,0,0,0,1,7,82.9,2.1,106.2,120.6,-51,-11.5,1,10.9,7.3,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172866.637,0,0
80,80,0,0,0.7800006866455078,0.020000457763671875,4950,1200,855,0,0,0,0,0,1,73,82.9,2.1,106.2,120.6,-51,-11.5,1,20.3,16.7,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172866.763,0,0
80,80,0,0,0.8199996948242188,0.07000160217285156,4950,1200,855,0,0,0,0,0,8,73,82.9,2.1,106.2,120.6,-51,-11.5,1,29.7,26.1,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172866.877,0,0
80,80,0,0,0.7900009155273438,0.0800018310546875,4950,1200,855,0,0,0,0,0,8,73,82.9,2.1,106.2,120.6,-51,-11.5,1,38.1,34.4,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172866.987,0,0
80,80,0,0,0.7999992370605469,0.04000091552734375,4950,1200,855,0,0,0,0,0,8,73,82.9,2.1,106.2,120.6,-51,-11.5,1,47.5,43.8,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172867.107,0,0
80,80,0,0,0.7900009155273438,0.04000091552734375,4950,1200,855,0,0,0,0,0,8,73,82.9,2.1,106.2,120.6,-51,-11.5,1,57,53.3,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172867.217,0,0
80,80,0,0,0.8400039672851562,0.0200042724609375,4950,1200,855,0,0,0,0,0,8,73,82.9,2.1,106.2,120.6,-51,-11.5,1,65.3,NaN,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172867.33,0,0
80,80,0,0,0.80999755859375,0.01000213623046875,4950,1200,855,0,0,0,0,0,8,73,82.9,2.1,106.2,120.6,-51,-11.5,1,75.9,72.2,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172867.45,0,0
80,80,0,0,0.779998779296875,-0.009994507,4950,1200,855,0,0,0,0,0,8,73,82.9,2.1,106.2,120.6,-51,-11.5,1,84.3,80.6,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172867.563,0,0
80,80,0,0,0.8100051879882812,0.04000091552734375,4950,1200,855,0,0,0,0,0,8,73,82.9,2.1,106.2,120.6,-51,-11.5,1,93.7,90.1,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172867.683,0,0
59.40625,80,0,0,0.600006103515625,0.040008544921875,4950,1200,855,0,0,0,0,0,8,73,82.9,2.1,106.2,120.6,-51,-11.5,1,102.6,99.4,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172867.797,0,0
0,80,0,0,-0.055297852,0,4950,1200,855,0,0,0,0,0,8,73,87.5,2.1,106.2,120.6,-51,-11.5,1,106.2,108.9,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172867.907,0,0
0,60.3125,0,0,-0.075294495,-0.029998779,4950,1200,855,0,0,0,0,0,20,37,87.5,2.1,106.2,120.6,-51,-11.5,1,106.3,117.2,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172868.03,0,0
0,12.1875,0,0,-0.075294495,0,4950,1200,855,0,0,0,0,0,20,37,87.5,2.1,106.2,120.6,-51,-11.5,1,106.3,120.4,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172868.143,0,0
0,0,0,0,-0.075294495,-0.004997253,4950,1200,855,0,0,0,0,0,20,NaN,87.5,2.1,106.2,120.6,-51,-11.5,1,106.3,120.6,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172868.263,0,0
0,0,0,0,-0.075294495,-0.004997253,4950,1200,855,0,0,0,0,0,20,37,87.5,2.2,75.4,94.9,-51,-11.5,1,106.3,120.6,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172868.377,0,0
0,0,0,0,-0.075294495,-0.004997253,4950,1200,855,0,0,0,0,0,20,37,87.5,2.2,75.4,94.9,-51,-11.5,1,106.3,120.6,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172868.487,0,0
-25.55555534,-13.88888931,0,0,-0.399993896,-0.009994507,4950,1200,855,0,0,0,0,0,20,37,87.5,2.2,75.4,94.9,-51,-11.5,1,105.6,120.1,-50,122.8,-50,77.5,-50.4,32.5,-50.4,-12,0,0,0,0,0,0,1779172868.61,0,0
